hcpcs_cd,year,description,status_code,is_active,work_rvu,non_facility_pe_rvu,facility_pe_rvu,malpractice_rvu,non_facility_total_rvu,facility_total_rvu,global_period,pc_tc_indicator,conversion_factor,non_facility_national_payment,facility_national_payment,source_table,derived_at
D2140,2023,Amalgam one surface permanen,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2150,2023,Amalgam two surfaces permane,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2160,2023,Amalgam three surfaces perma,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2161,2023,Amalgam 4 or > surfaces perm,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2330,2023,Resin one surface-anterior,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2331,2023,Resin two surfaces-anterior,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2332,2023,Resin three surfaces-anterio,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2335,2023,Resin 4/> surf or w incis an,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2390,2023,Ant resin-based cmpst crown,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2391,2023,Post 1 srfc resinbased cmpst,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2392,2023,Post 2 srfc resinbased cmpst,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2393,2023,Post 3 srfc resinbased cmpst,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2394,2023,Post >=4srfc resinbase cmpst,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2410,2023,Dental gold foil one surface,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2420,2023,Dental gold foil two surface,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2430,2023,Dental gold foil three surfa,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2510,2023,Dental inlay metalic 1 surf,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2520,2023,Dental inlay metallic 2 surf,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2530,2023,Dental inlay metl 3/more sur,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2542,2023,Dental onlay metallic 2 surf,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2543,2023,Dental onlay metallic 3 surf,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2544,2023,Dental onlay metl 4/more sur,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2610,2023,Inlay porcelain/ceramic 1 su,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2620,2023,Inlay porcelain/ceramic 2 su,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2630,2023,Dental onlay porc 3/more sur,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2642,2023,Dental onlay porcelin 2 surf,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2643,2023,Dental onlay porcelin 3 surf,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2644,2023,Dental onlay porc 4/more sur,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2650,2023,Inlay composite/resin one su,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2651,2023,Inlay composite/resin two su,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2652,2023,Dental inlay resin 3/mre sur,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2662,2023,Dental onlay resin 2 surface,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2663,2023,Dental onlay resin 3 surface,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2664,2023,Dental onlay resin 4/mre sur,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2710,2023,Crown resin-based indirect,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2712,2023,Crown 3/4 resin-based compos,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2720,2023,Crown resin w/ high noble me,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2721,2023,Crown resin w/ base metal,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2722,2023,Crown resin w/ noble metal,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2740,2023,Crown porcelain/ceramic,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2750,2023,Crown porcelain w/ h noble m,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2751,2023,Crown porcelain fused base m,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2752,2023,Crown porcelain w/ noble met,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2753,2023,Crown porc fused to titanium,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2780,2023,Crown 3/4 cast hi noble met,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2781,2023,Crown 3/4 cast base metal,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2782,2023,Crown 3/4 cast noble metal,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2783,2023,Crown 3/4 porcelain/ceramic,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2790,2023,Crown full cast high noble m,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2791,2023,Crown full cast base metal,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2792,2023,Crown full cast noble metal,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2794,2023,Crown-titanium,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2799,2023,Interim crown,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,XXX,5,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2910,2023,Recement inlay onlay or part,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,XXX,5,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2915,2023,Recement cast or prefab post,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,XXX,5,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2920,2023,Re-cement or re-bond crown,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,XXX,5,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2921,2023,Reattach tooth fragment,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2928,2023,Prefab porc/cer crown perm,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,XXX,5,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2929,2023,Prefab porc/ceram crown pri,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,XXX,5,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2930,2023,Prefab stnlss steel crwn pri,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,XXX,5,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2931,2023,Prefab stnlss steel crown pe,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,XXX,5,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2932,2023,Prefabricated resin crown,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,XXX,5,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2933,2023,Prefab stainless steel crown,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,XXX,5,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2934,2023,Prefab steel crown primary,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,XXX,5,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2940,2023,Protective restoration,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,XXX,5,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2941,2023,Int therapeutic restoration,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,XXX,5,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2949,2023,Restorative foundation,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,XXX,5,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2950,2023,Core build-up incl any pins,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2951,2023,Tooth pin retention,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2952,2023,Post and core cast + crown,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2953,2023,Each addtnl cast post,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2954,2023,Prefab post/core + crown,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2955,2023,Post removal,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2957,2023,Each addtnl prefab post,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2960,2023,Labial veneer resin direct,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2961,2023,Labial veneer resin indirect,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2962,2023,Labial veneer porc indirect,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2971,2023,Add proc construct new crown,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2975,2023,Coping,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2980,2023,Crown repair,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2981,2023,Inlay repair,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2982,2023,Onlay repair,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2983,2023,Veneer repair,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2990,2023,Resin infiltration of lesion,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D2999,2023,Dental unspec restorative pr,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3110,2023,Pulp cap direct,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3120,2023,Pulp cap indirect,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3220,2023,Therapeutic pulpotomy,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3221,2023,Gross pulpal debridement,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3222,2023,Part pulp for apexogenesis,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3230,2023,Pulpal therapy anterior prim,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3240,2023,Pulpal therapy posterior pri,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3310,2023,"End thxpy, anterior tooth",R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3320,2023,"End thxpy, premolar tooth",R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3330,2023,"End thxpy, molar tooth",R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3331,2023,Non-surg tx root canal obs,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3332,2023,Incomplete endodontic tx,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3333,2023,Internal root repair,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3346,2023,Retreat root canal anterior,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3347,2023,Retreat root canal premolar,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3348,2023,Retreat root canal molar,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3351,2023,Apexification/recalc initial,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3352,2023,Apexification/recalc interim,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3353,2023,Apexification/recalc final,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3355,2023,Pulpal regeneration initial,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3356,2023,Pulpal regeneration interim,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3357,2023,Pulpal regeneration complete,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3410,2023,Apicoectomy - anterior,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3421,2023,Root surgery premolar,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3425,2023,Root surgery molar,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3426,2023,Root surgery ea add root,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3428,2023,Bone graft peri per tooth,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3429,2023,Bone graft peri each addl,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3430,2023,Retrograde filling,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3431,2023,Biological materials,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3432,2023,Guided tissue regeneration,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3450,2023,Root amputation,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3460,2023,Endodontic endosseous implan,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3470,2023,Intentional replantation,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3471,2023,Surg rep root res anterior,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3472,2023,Surg rep root res premolar,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3473,2023,Surg rep root res molar,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3501,2023,Surg exp root surf anterior,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3502,2023,Surg exp root surf premolar,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3503,2023,Surg exp root surf molar,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3910,2023,Isolation- tooth w rubb dam,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3911,2023,Intraorifice barrier,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3920,2023,Tooth splitting,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3921,2023,Decor or submerg erupt tooth,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3950,2023,Canal prep/fitting of dowel,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D3999,2023,Endodontic procedure,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D4210,2023,Gingivectomy/plasty 4 or mor,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D4211,2023,Gingivectomy/plasty 1 to 3,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D4212,2023,Gingivectomy/plasty rest,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
D4230,2023,Ana crown exp 4 or> per quad,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,YYY,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
